timestamp_utc,symbol,signal,entry,sl,tp,lots,status,exit_price,pips_profit,profit
9.444816512971244e-05,8.800000000008801e-05,2.9000000000278803e-05,2.379999999990723e-05,62.80074008783726,0.00015071428571427386,30.82720127727796,17.0,,EURUSD,buy,2025-10-27T22:31:37.965363,1.16494,1.0,1.1647892857142859,1.16504,open
8.586196829973858e-05,8.720000000028705e-05,2.800000000036107e-05,2.3599999999790455e-05,62.43483176158456,0.00015071428571427386,30.82720127727796,21.0,,EURUSD,buy,2025-10-27T22:32:00.933992,1.16494,1.0,1.1647892857142859,1.16504,open
7.727577146976472e-05,8.6400000000042e-05,2.700000000022129e-05,2.3399999999895726e-05,62.06165345323922,0.00015071428571427386,30.82720127727796,28.0,,EURUSD,buy,2025-10-27T22:32:22.440937,1.16492,1.0,1.1647692857142857,1.16502,open
-6.85912220383944e-05,0.0008761999999999937,4.399999999993298e-05,4.4000000000155026e-05,56.080965653872745,0.00046285714285708234,18.55877029174521,118.0,151105655502,EURUSD,buy,2025-10-28T17:07:46.285197,1.16627,1.0,1.1658071428571428,1.16637,open
0.00030869225954166524,0.0008003999999999234,3.599999999992498e-05,7.060000000014277e-05,59.66063583088854,0.00046785714285709927,20.514125278906736,183.0,,EURUSD,buy,2025-10-28T17:19:45.200845,1.16659,1.0,1.16674,1.16669,open
-7.714197552022295e-05,0.0007802000000001197,4.899999999996574e-05,7.80000000000225e-05,59.31321585457219,0.0004585714285713876,20.99360017582776,5.0,,EURUSD,buy,2025-10-28T17:20:05.366669,1.16661,1.0,1.16676,1.16671,open
-0.00014571262042717414,0.0007738000000001577,4.099999999995774e-05,7.639999999997649e-05,58.02214953767703,0.000464285714285679,20.993600175827712,13.0,,EURUSD,buy,2025-10-28T17:20:25.530283,1.16653,1.0,1.1666800000000002,1.16663,open
-0.00014571262042717414,0.0007738000000001577,4.099999999995774e-05,7.639999999997649e-05,58.02214953767703,0.0004685714285713897,20.993600175827684,39.0,,EURUSD,buy,2025-10-28T17:20:45.709213,1.16653,1.0,1.1666800000000002,1.16663,open
-0.00014571262042717414,0.0007738000000001577,4.099999999995774e-05,7.639999999997649e-05,58.02214953767703,0.0004685714285713897,20.993600175827684,51.0,,EURUSD,buy,2025-10-28T17:21:05.905409,1.16653,1.0,1.1666800000000002,1.16663,open
-9.428463674687748e-05,0.0007786000000000737,4.6999999999908226e-05,7.7600000000011e-05,58.9850925996569,0.0004685714285713897,20.993600175827684,65.0,,EURUSD,buy,2025-10-28T17:21:26.038638,1.16659,1.0,1.16674,1.16669,open
-7.714197552022295e-05,0.0007802000000001197,4.899999999996574e-05,7.80000000000225e-05,59.31321585457219,0.0004685714285713897,20.993600175827684,79.0,,EURUSD,buy,2025-10-28T17:21:46.206631,1.16661,1.0,1.16676,1.16671,open
-0.00016285528165382868,0.0007722000000001117,3.8999999999900226e-05,7.599999999996498e-05,57.708117472452415,0.0004685714285713897,20.993600175827684,93.0,,EURUSD,buy,2025-10-28T17:22:06.341831,1.16651,1.0,1.16666,1.16661,open
-8.571330613360573e-05,0.0007794000000000967,4.8000000000048004e-05,7.780000000012777e-05,59.14869917043515,0.00047071428571424497,20.99360017582767,116.0,,EURUSD,buy,2025-10-28T17:22:26.462393,1.1666,1.0,1.1667500000000002,1.1667,open
-0.00011156021247926695,-0.0003670000000000062,0.0,-1.3199999999935486e-05,44.07828978706649,0.00014785714285712816,32.52662563500002,34.0,,EURUSD,sell,2025-10-28T22:34:53.488033,1.16516,1.0,1.1650099999999999,1.16506,open
8.582512273092036e-06,-0.00035439999999997696,9.999999999177334e-07,-1.1599999999889476e-05,44.669606034746195,0.00014857142857141855,29.45595292147929,2.0,,EURUSD,sell,2025-10-28T22:35:13.660646,1.16517,1.0,1.16502,1.16507,open
0.0,-0.0003551999999997779,0.0,-1.180000000000625e-05,44.078289739959985,0.00014857142857141855,29.45595292147929,17.0,,EURUSD,sell,2025-10-28T22:36:48.177323,1.16516,1.0,1.1653085714285714,1.16506,open
-1.7165024545962027e-05,-0.0003567999999998239,-2.0000000000575113e-06,-1.2200000000017752e-05,43.155875473437675,0.00014999999999998348,29.18325763647056,20.0,,EURUSD,sell,2025-10-28T22:37:08.338338,1.16514,1.0,1.1652900000000002,1.16504,open
-4.2912561364905066e-05,-0.00035919999999989294,-5.000000000032756e-06,-1.2799999999923983e-05,41.842437667268264,0.0001521428571428388,28.807742817768496,21.0,,EURUSD,sell,2025-10-28T22:37:28.482990,1.16511,1.0,1.165262142857143,1.16501,open
-2.574753681894304e-05,-0.000357600000000069,-3.0000000001972893e-06,-1.2399999999912481e-05,42.708995759745505,0.0001521428571428388,28.807742817768496,22.0,,EURUSD,sell,2025-10-28T22:37:48.633695,1.16513,1.0,1.165282142857143,1.16503,open
-2.574753681894304e-05,-0.000357600000000069,-3.0000000001972893e-06,-1.2399999999912481e-05,42.708995759745505,0.0001521428571428388,28.807742817768496,26.0,,EURUSD,sell,2025-10-28T22:38:28.813117,1.16513,1.0,1.165282142857143,1.16503,open
-2.574753681894304e-05,-0.000357600000000069,-3.0000000001972893e-06,-1.2399999999912481e-05,42.708995759745505,0.0001521428571428388,28.807742817768496,28.0,,EURUSD,sell,2025-10-28T22:38:48.918714,1.16513,1.0,1.165282142857143,1.16503,open
-3.4330049092035075e-05,-0.00035839999999986993,-4.000000000115023e-06,-1.2600000000029254e-05,42.271276085489035,0.0001521428571428388,28.807742817768496,29.0,,EURUSD,sell,2025-10-28T22:39:09.085006,1.16512,1.0,1.1652721428571429,1.16502,open
-6.0077585910978115e-05,-0.00036079999999993895,-7.000000000090267e-06,-1.3199999999935486e-05,41.01034490505337,0.0001535714285714196,28.80402548383524,30.0,,EURUSD,sell,2025-10-28T22:39:29.257771,1.16509,1.0,1.1652435714285714,1.16499,open
-4.2912561364905066e-05,-0.00035919999999989294,-5.000000000032756e-06,-1.2799999999923983e-05,41.842437667268264,0.0001535714285714196,28.80402548383524,31.0,,EURUSD,sell,2025-10-28T22:39:49.406877,1.16511,1.0,1.1652635714285715,1.16501,open
